,beds,guests,bedrooms,baths,bath,bedroom,bed,half-bath
https://www.airbnb.com/rooms/27016570,3,5,3,0,1,0,0,0
https://www.airbnb.com/rooms/27067943,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/27084418,5,7,3,2,0,0,0,0
https://www.airbnb.com/rooms/27101097,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/27123878,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27131337,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/27145852,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/27146739,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27149988,2,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/27155042,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/27157185,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/27157541,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27161066,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27167125,4,7,4,4,0,0,0,0
https://www.airbnb.com/rooms/27180861,3,7,3,3,0,0,0,0
https://www.airbnb.com/rooms/27185300,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/27189735,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/27199913,2,3,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/27213215,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/27213526,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27222763,5,10,4,3,0,0,0,0
https://www.airbnb.com/rooms/27243918,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/27247048,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/27254396,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27254987,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27257580,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/2725988,0,6,5,0,0,0,1,0
https://www.airbnb.com/rooms/27275407,3,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/27277988,3,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/27298766,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/27299811,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/27300764,0,3,0,0,0,1,1,0
https://www.airbnb.com/rooms/27318179,twin,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/27329228,4,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/27347176,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/27352598,3,9,3,3,0,0,0,0
https://www.airbnb.com/rooms/27352742,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/27353652,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/27360922,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/27361706,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27381528,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/27391128,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/27394262,3,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/27412492,5,10,5,5,0,0,0,0
https://www.airbnb.com/rooms/27417022,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27417309,2,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/27446090,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/27452588,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/27479699,4,6,0,0,1,1,0,0
https://www.airbnb.com/rooms/27500207,3,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/27503297,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/27514904,4,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/2752382,0,6,0,0,1,1,1,0
https://www.airbnb.com/rooms/27533694,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/27535027,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/27565208,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/27566762,0,3,0,0,1,0,1,0
https://www.airbnb.com/rooms/27568282,0,3,0,0,1,0,1,0
https://www.airbnb.com/rooms/27568762,0,5,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/27578634,2,2,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/27600655,3,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/27624018,0,3,0,0,1,0,1,0
https://www.airbnb.com/rooms/2762525,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27627750,4,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/27669722,4,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27685843,4,4,0,0,0,1,0,0
https://www.airbnb.com/rooms/27689167,0,3,0,0,1,0,1,0
https://www.airbnb.com/rooms/2769771,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/2770491,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/27720949,2,2,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/2772370,2,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/27736860,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27743841,0,4,0,0,0,1,1,0
https://www.airbnb.com/rooms/27750891,0,3,0,0,0,1,1,0
https://www.airbnb.com/rooms/27771375,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/2777509,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/27847831,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/27848156,3,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27848380,4,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27882813,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/27884970,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27885569,2,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/27895738,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/27895851,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27895969,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27896091,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/27896156,4,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/27896204,6,8,3,2,0,0,0,0
https://www.airbnb.com/rooms/27898268,3,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/27922494,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/27923870,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27950562,3,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/27983859,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/27989610,3,4,0,0,0,1,0,0
https://www.airbnb.com/rooms/28017593,4,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/28017745,3,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/28018104,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28018454,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28037330,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/28038527,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/28041758,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/28046454,3,3,0,0,0,1,0,0
https://www.airbnb.com/rooms/28061398,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/28116203,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28116656,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28116961,3,2,2,2,0,0,0,0
https://www.airbnb.com/rooms/28120382,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28120681,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/28120815,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/28120905,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28121018,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28121293,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28145092,0,7,3,2,0,0,1,0
https://www.airbnb.com/rooms/28146722,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28146855,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/28174739,4,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/2817792,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28193119,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28193121,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/28236747,3,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/28238155,3,7,3,4,0,0,0,0
https://www.airbnb.com/rooms/282396,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28243503,3,8,3,3,0,0,0,0
https://www.airbnb.com/rooms/28266320,3,7,3,2,0,0,0,0
https://www.airbnb.com/rooms/28267276,4,9,4,4,0,0,0,0
https://www.airbnb.com/rooms/28293623,8,10,5,6,0,0,0,0
https://www.airbnb.com/rooms/28293652,5,10,5,5,0,0,0,0
https://www.airbnb.com/rooms/28347740,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28348526,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/28351779,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/283638,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/28373109,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/2839549,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/28435659,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/28436535,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28446126,4,7,3,0,1,0,0,0
https://www.airbnb.com/rooms/28448476,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/28449103,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/28534446,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28535192,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/28535818,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/2853760,6,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/28563129,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/2861724,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/28634797,4,10,4,3,0,0,0,0
https://www.airbnb.com/rooms/2868325,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/28683781,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28683783,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28683789,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/28683791,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28683796,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/2885272,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/28900063,2,5,0,0,0,1,0,0
https://www.airbnb.com/rooms/2895783,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/28975466,4,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/2900766,4,4,0,0,0,1,0,0
https://www.airbnb.com/rooms/29043151,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/29044770,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/29045965,3,4,2,0,0,0,0,0
https://www.airbnb.com/rooms/29068305,4,6,0,0,1,1,0,0
https://www.airbnb.com/rooms/29144611,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/29154911,4,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/29172199,2,3,0,0,0,1,0,0
https://www.airbnb.com/rooms/29203652,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/2921991,4,7,3,3,0,0,0,0
https://www.airbnb.com/rooms/29244631,2,4,0,0,0,1,0,0
https://www.airbnb.com/rooms/2929881,2,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/29310984,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/29311243,0,2,0,1.5,0,1,1,0
https://www.airbnb.com/rooms/29311487,6,6,3,3.5,0,0,0,0
https://www.airbnb.com/rooms/29320626,2,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/29330348,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/29352371,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/2954385,4,5,0,0,1,1,0,0
https://www.airbnb.com/rooms/29649673,5,8,3,3,0,0,0,0
https://www.airbnb.com/rooms/29649686,3,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/29694001,5,10,5,4,0,0,0,0
https://www.airbnb.com/rooms/2972201,2,3,0,0,0,1,0,0
https://www.airbnb.com/rooms/29732943,0,3,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/29774112,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/29777830,4,12,4,3,0,0,0,0
https://www.airbnb.com/rooms/2981774,0,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/29818048,5,8,4,3,0,0,0,0
https://www.airbnb.com/rooms/29832279,4,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/29835677,4,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/29836062,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/29870423,3,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/29894738,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/29900524,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/29900563,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/29914241,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/29914312,7,9,2,2,0,0,0,0
https://www.airbnb.com/rooms/29922099,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/29922118,0,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/29951215,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/29954163,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/29954531,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/29962303,3,5,0,2,0,1,0,0
https://www.airbnb.com/rooms/29986847,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/29988593,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/29989845,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/30009844,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/3001616,0,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/30031683,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/30038166,0,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/30053983,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/30054944,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30061522,3,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/30077907,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30106668,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30116426,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30139876,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3016858,6,8,3,2,0,0,0,0
https://www.airbnb.com/rooms/30173664,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/30173936,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/3019015,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30192519,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/30193211,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30193503,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/30193580,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/30193719,2,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/30194395,0,3,0,2,0,1,1,0
https://www.airbnb.com/rooms/30195109,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/30198417,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/30219562,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/30335111,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/30357677,0,4,0,0,0,1,1,0
https://www.airbnb.com/rooms/30363064,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30375038,2,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/30420283,0,4,0,2,0,1,1,0
https://www.airbnb.com/rooms/30420458,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30420616,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30433869,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30548304,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/3056930,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/3057068,5,8,2,2,0,0,0,0
https://www.airbnb.com/rooms/3058094,2,3,0,0,0,1,0,0
https://www.airbnb.com/rooms/30598906,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/30607330,2,4,2,1.5,0,0,0,0
https://www.airbnb.com/rooms/3071935,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/30753132,3,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/30769995,4,7,3,2,0,0,0,0
https://www.airbnb.com/rooms/30779829,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/30794435,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30794438,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30794440,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/30794446,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30794448,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3080829,45,16+,23,23,0,0,0,0
https://www.airbnb.com/rooms/30809157,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/3081671,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/3085359,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30899072,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/30899512,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30925298,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/30926405,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/30942788,4,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/30945054,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/30971675,3,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/30974445,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/3100827,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3101480,2,2,0,2,0,1,0,0
https://www.airbnb.com/rooms/31027981,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31027983,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31027988,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31030015,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/31030702,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/31032019,0,2,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/31032632,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/31033222,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/31034803,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/31035822,3,4,0,0,0,0,0,0
https://www.airbnb.com/rooms/31036197,0,3,0,0,0,0,1,0
https://www.airbnb.com/rooms/31046001,3,3,0,0,0,0,0,0
https://www.airbnb.com/rooms/31046149,3,3,0,0,0,0,0,0
https://www.airbnb.com/rooms/31082751,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31082811,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31094614,2,5,0,0,1,1,0,0
https://www.airbnb.com/rooms/3109519,0,4,0,0,0,1,1,0
https://www.airbnb.com/rooms/31163958,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/31164513,2,6,0,0,1,1,0,0
https://www.airbnb.com/rooms/31164707,2,6,0,0,1,1,0,0
https://www.airbnb.com/rooms/31170700,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31171225,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31171662,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31185005,2,3,2,0,1,0,0,0
https://www.airbnb.com/rooms/3126496,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/3126685,3,7,3,3,0,0,0,0
https://www.airbnb.com/rooms/31300574,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/31300643,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/3130740,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/31311036,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/31398940,5,8,3,2.5,0,0,0,0
https://www.airbnb.com/rooms/31499872,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31505742,0,4,0,2,0,1,1,0
https://www.airbnb.com/rooms/31506703,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/31507375,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/31530170,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/31531219,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/31532407,2,2,0,0,0,1,0,0
https://www.airbnb.com/rooms/31533181,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/3154845,4,6,2,0,1,0,0,0
https://www.airbnb.com/rooms/31549962,0,5,2,3,0,0,0,0
https://www.airbnb.com/rooms/31549973,0,5,2,3,0,0,0,0
https://www.airbnb.com/rooms/31549978,0,6,2,3,0,0,0,0
https://www.airbnb.com/rooms/31557432,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31557784,2,2,0,0,1,0,0,0
https://www.airbnb.com/rooms/31557831,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31578445,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/31584267,2,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/31591984,15,15,5,5,0,0,0,0
https://www.airbnb.com/rooms/31604613,8,16+,8,6,0,0,0,0
https://www.airbnb.com/rooms/31611980,7,14,7,5,0,0,0,0
https://www.airbnb.com/rooms/31616900,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/31619677,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/31619908,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/31631449,3,6,3,3,0,0,0,0
https://www.airbnb.com/rooms/31632676,5,10,5,4,0,0,0,0
https://www.airbnb.com/rooms/31634494,4,8,4,3,0,0,0,0
https://www.airbnb.com/rooms/3164929,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31660403,3,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/31661438,3,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/31664171,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31699766,0,3,0,0,1,0,1,0
https://www.airbnb.com/rooms/31726488,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/31732735,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31738935,2,2,0,0,1,1,0,0
https://www.airbnb.com/rooms/31739745,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/31740365,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/31785284,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/31817298,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31817589,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/318218,5,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/31832335,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/31832357,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/31832364,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/31845386,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/31847877,3,4,0,2,0,1,0,0
https://www.airbnb.com/rooms/3189042,4,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/31919710,4,7,2,2,0,0,0,0
https://www.airbnb.com/rooms/31963612,4,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/31968461,3,4,0,0,1,1,0,0
https://www.airbnb.com/rooms/31972582,3,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/31979676,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/31980125,0,2,0,0,0,1,1,0
https://www.airbnb.com/rooms/31980363,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/31980668,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/32014280,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32035645,2,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/32036215,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/32062501,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/32077471,2,4,0,0,1,0,0,0
https://www.airbnb.com/rooms/32100687,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/32106774,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/32106935,0,2,0,0,1,0,1,0
https://www.airbnb.com/rooms/32107126,4,2,0,0,1,0,0,0
https://www.airbnb.com/rooms/32107424,4,5,0,2,0,1,0,0
https://www.airbnb.com/rooms/32107542,2,3,0,0,1,0,0,0
https://www.airbnb.com/rooms/32121437,2,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/32125655,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32130138,0,4,0,2,0,1,1,0
https://www.airbnb.com/rooms/32137148,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32149216,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32150525,2,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/32150699,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/32151024,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/32151376,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/32151799,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/32152056,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/32153813,3,5,2,2,0,0,0,0
https://www.airbnb.com/rooms/32156909,6,6,3,2,0,0,0,0
https://www.airbnb.com/rooms/32206181,2,4,0,0,0,1,0,0
https://www.airbnb.com/rooms/32229140,0,6,3,3,0,0,1,0
https://www.airbnb.com/rooms/32237210,2,3,0,3,0,1,0,0
https://www.airbnb.com/rooms/32250229,2,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/32250343,2,4,0,0,1,0,0,0
https://www.airbnb.com/rooms/32252967,2,4,0,0,1,0,0,0
https://www.airbnb.com/rooms/32254568,2,4,0,0,1,0,0,0
https://www.airbnb.com/rooms/32256936,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/32274867,3,6,2,2,0,0,0,0
https://www.airbnb.com/rooms/32277862,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32280705,2,4,0,1.5,0,1,0,0
https://www.airbnb.com/rooms/32281443,0,4,0,2.5,0,1,1,0
https://www.airbnb.com/rooms/32300979,2,3,0,0,1,1,0,0
https://www.airbnb.com/rooms/32321248,6,10,4,2.5,0,0,0,0
https://www.airbnb.com/rooms/32322131,3,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/32323525,0,2,0,0,1,1,1,0
https://www.airbnb.com/rooms/32326109,2,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/32327108,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32346747,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32347303,0,3,0,0,1,1,1,0
https://www.airbnb.com/rooms/32348692,0,4,0,0,1,1,1,0
https://www.airbnb.com/rooms/32351916,2,4,2,2,0,0,0,0
https://www.airbnb.com/rooms/32358585,4,5,2,0,1,0,0,0
https://www.airbnb.com/rooms/32369336,4,4,2,0,1,0,0,0
https://www.airbnb.com/rooms/32370431,4,8,4,3,0,0,0,0
https://www.airbnb.com/rooms/32376577,0,2,0,0,0,0,1,0
https://www.airbnb.com/rooms/32377568,3,6,2,2.5,0,0,0,0
